epoch;loss;train_acc;train_auprc;train_auroc;train_minpse;train_prec0;train_prec1;train_rec0;train_rec1;val_acc;val_auprc;val_auroc;val_loss;val_minpse;val_prec0;val_prec1;val_rec0;val_rec1
19;0.549913843238;0.735057;0.814358584072;0.817597046661;0.734068786502;0.742039;0.728467;0.720634;0.74948;0.700104;0.50769282961;0.791476177208;0.60195851192;0.496788008565;0.91607;0.362327;0.69201;0.734054
20;0.552934193988;0.714592;0.813373578826;0.815766067423;0.73343725643;0.812962;0.663272;0.557432;0.871752;0.594381;0.504583901977;0.789470325996;0.628893685192;0.503783783784;0.937472;0.302925;0.533247;0.850811
21;0.547588417369;0.727521;0.810914118345;0.814863595204;0.726741164241;0.719039;0.736686;0.746881;0.70816;0.726951;0.502439806375;0.790579269992;0.555128110212;0.492505353319;0.917697;0.388215;0.727062;0.726487
22;0.548881780472;0.736357;0.8206156668;0.821347661906;0.737142857143;0.762634;0.714859;0.686331;0.786383;0.680541;0.500543317985;0.788930621343;0.581026480324;0.489200863931;0.924051;0.35049;0.658505;0.772973
23;0.547635712217;0.742334;0.815779343606;0.821343947473;0.743150240229;0.766352;0.722288;0.697245;0.787422;0.686368;0.494198798402;0.79177848983;0.603674193252;0.507027027027;0.925727;0.355798;0.664948;0.776216
24;0.544838420334;0.737201;0.816871476195;0.820920670916;0.736390801611;0.765605;0.714286;0.683732;0.79067;0.674298;0.496822237008;0.786367511842;0.56395850328;0.491978609626;0.921062;0.344358;0.652577;0.765405
25;0.542304040055;0.743178;0.823904695208;0.826596257445;0.741164241164;0.749035;0.73759;0.731419;0.754938;0.700728;0.487994070216;0.784392031206;0.575451630906;0.487567567568;0.915306;0.362466;0.693557;0.730811
26;0.542102962477;0.739865;0.819785490531;0.822913228002;0.736910484604;0.775358;0.712477;0.675416;0.804314;0.669095;0.507904286041;0.79214655893;0.567462536783;0.491891891892;0.925967;0.342938;0.641495;0.784865
27;0.541541713412;0.742139;0.818484862427;0.824819390746;0.742270719667;0.76384;0.723736;0.701014;0.783264;0.687825;0.491486380891;0.785762607969;0.527194237424;0.475374732334;0.921986;0.355164;0.670103;0.762162
28;0.544646725221;0.741619;0.820020039245;0.824546726017;0.740716696962;0.773416;0.716447;0.683472;0.799766;0.675963;0.504546118142;0.788393702981;0.592037743373;0.501621621622;0.922517;0.346303;0.653608;0.76973
29;0.542155227943;0.736811;0.825664798198;0.826995888257;0.742890533697;0.780255;0.705029;0.659304;0.814319;0.66514;0.498904936197;0.786344106994;0.585439585734;0.48;0.928006;0.341078;0.634536;0.793514
30;0.537855660012;0.732458;0.821571197517;0.824721625174;0.741918732961;0.809088;0.686277;0.608498;0.856419;0.621436;0.481733043898;0.776681387573;0.620261731505;0.477611940299;0.928839;0.313905;0.575258;0.815135
31;0.537848069327;0.724467;0.825754479994;0.827437407747;0.743633056133;0.824657;0.671532;0.570166;0.878768;0.601249;0.507173063256;0.787449150181;0.6131653047;0.490810810811;0.93567;0.305762;0.543557;0.843243
32;0.538010020932;0.741944;0.826002708003;0.827539436476;0.742140815796;0.745711;0.73829;0.734278;0.74961;0.703226;0.493006394362;0.782831429368;0.558852640833;0.471957671958;0.915369;0.364668;0.696907;0.72973
33;0.534469906918;0.745322;0.823858528996;0.829646237711;0.744152806653;0.782804;0.716613;0.679054;0.81159;0.668262;0.5050093636;0.792236834773;0.599931869199;0.498381877023;0.923333;0.341093;0.642526;0.776216
34;0.532150796183;0.742723;0.825868255128;0.831502922516;0.748473431207;0.805929;0.701163;0.639423;0.846024;0.646202;0.49654929376;0.783043048203;0.604406059198;0.485405405405;0.93049;0.32952;0.607216;0.80973
35;0.531768702389;0.734862;0.831298789519;0.834509798472;0.74776177501;0.827031;0.683224;0.593945;0.87578;0.609782;0.498508183246;0.789081220396;0.652237353625;0.48972972973;0.932672;0.309084;0.556959;0.831351
36;0.533561720495;0.746362;0.830416388437;0.834754512091;0.748215444517;0.787883;0.715308;0.674246;0.818477;0.664516;0.498271698119;0.788025215938;0.587600834945;0.49622437972;0.926316;0.33986;0.635052;0.788108
37;0.531501035254;0.75039;0.832887228381;0.834619196975;0.751201766922;0.775286;0.729623;0.705172;0.795608;0.679292;0.497829969178;0.787367233213;0.600289338498;0.486687965921;0.919627;0.347374;0.660567;0.757838
38;0.528505014531;0.750585;0.836841865081;0.839400567457;0.751299376299;0.751664;0.749515;0.748441;0.752729;0.709469;0.497421752713;0.782244497074;0.538894965417;0.475675675676;0.911531;0.368215;0.709021;0.711351
39;0.52926522809;0.74961;0.83431140334;0.836303253492;0.748149110274;0.778083;0.726426;0.698415;0.800806;0.684495;0.496669592664;0.786947617721;0.576513913866;0.492988133765;0.922747;0.352912;0.664948;0.766486
40;0.529885112473;0.755003;0.840294971986;0.84267648657;0.756528517604;0.806689;0.718225;0.670738;0.839267;0.654318;0.496905083591;0.786013652828;0.61396473511;0.482162162162;0.925912;0.332727;0.62165;0.791351
41;0.529124982214;0.749805;0.832846455012;0.836982572689;0.749935048064;0.767051;0.734652;0.717516;0.782095;0.695734;0.503417832735;0.785775982168;0.578997928692;0.490810810811;0.91805;0.359645;0.684278;0.743784
42;0.528756407641;0.744283;0.834421210342;0.835720577096;0.74974012474;0.805096;0.703684;0.644621;0.843945;0.63538;0.496846627746;0.784284062413;0.598418872637;0.480086114101;0.928341;0.321844;0.59433;0.807568
43;0.528579848766;0.748636;0.838595539701;0.839785526258;0.75;0.734699;0.764332;0.778326;0.718945;0.725286;0.494456091951;0.786725550293;0.531070513526;0.492988133765;0.906091;0.38052;0.736082;0.68
44;0.52789380157;0.753378;0.837839499481;0.841411426569;0.753898128898;0.785505;0.727751;0.697115;0.809641;0.676795;0.496149932217;0.786061159097;0.58451820896;0.487700534759;0.9211;0.346229;0.655928;0.764324
45;0.526869874951;0.758771;0.843175147822;0.844549084345;0.758445945946;0.775946;0.743609;0.727651;0.789891;0.696774;0.509168826948;0.787036082474;0.554314534659;0.482200647249;0.917903;0.360441;0.685825;0.742703
46;0.521478919301;0.750975;0.836922007505;0.840013212577;0.75038981289;0.774634;0.731068;0.7079;0.794049;0.680749;0.4879757791;0.784058233491;0.57549799909;0.483351235231;0.919228;0.348281;0.662887;0.755676
47;0.522278126685;0.757471;0.845047151916;0.846086555818;0.760265072765;0.799728;0.725658;0.68698;0.827963;0.663476;0.48940020892;0.78478670939;0.599304205793;0.493576017131;0.922675;0.337406;0.636598;0.776216
48;0.524447013161;0.750065;0.841730634635;0.843661199719;0.758997011823;0.81247;0.708437;0.650208;0.849922;0.642248;0.493758246255;0.781053914739;0.615556204046;0.478401727862;0.9286;0.326182;0.603351;0.805405
49;0.523915301807;0.755782;0.843637436666;0.844446346497;0.756528517604;0.795793;0.725306;0.68815;0.823415;0.662435;0.498851792228;0.781277793257;0.608378216354;0.48;0.920955;0.335846;0.636598;0.770811
50;0.523874186463;0.746492;0.840995043569;0.842479207953;0.754871395168;0.809664;0.704727;0.644491;0.848493;0.631842;0.499244924387;0.78469044302;0.593648417609;0.488673139159;0.928195;0.319658;0.589691;0.808649
51;0.519523700095;0.761045;0.846142458081;0.84841345411;0.760135135135;0.774979;0.748454;0.735707;0.786383;0.69282;0.502339532558;0.781275424909;0.586213120468;0.48275862069;0.915629;0.355985;0.682474;0.736216
52;0.519439671584;0.755847;0.849461468854;0.850231036062;0.762115109783;0.809689;0.717954;0.668919;0.842775;0.64974;0.484242104397;0.782069100028;0.607815305506;0.485405405405;0.923314;0.328507;0.617526;0.784865
53;0.52109222056;0.75955;0.846234728385;0.846534178797;0.759776536313;0.781061;0.741098;0.721284;0.797817;0.684912;0.498179268354;0.783410977988;0.541017144317;0.478918918919;0.918021;0.350886;0.669588;0.749189
54;0.516558887441;0.76098;0.850054202214;0.849642923086;0.760880829016;0.796808;0.73287;0.700624;0.821336;0.672841;0.499377189024;0.784706324882;0.587013818459;0.492972972973;0.923021;0.344247;0.648969;0.772973
55;0.518298663416;0.757406;0.846961329738;0.848146512985;0.759937646142;0.802258;0.724146;0.683212;0.831601;0.659521;0.508242052111;0.780836166063;0.584143584936;0.48599137931;0.921804;0.334266;0.631959;0.775135
56;0.513725952352;0.757342;0.851231545015;0.851050516023;0.765813742044;0.821876;0.714363;0.657095;0.857588;0.637877;0.504703551104;0.783586792979;0.606920909063;0.487567567568;0.923595;0.321194;0.601289;0.791351
57;0.516617598295;0.763514;0.851560268745;0.852067595392;0.762245030531;0.794425;0.738476;0.711019;0.816008;0.671176;0.495613236476;0.779451518529;0.571139752518;0.484425349087;0.918486;0.340788;0.650515;0.757838
58;0.51869694647;0.759031;0.846115341327;0.849049652113;0.761236684853;0.807781;0.723612;0.679834;0.838228;0.658897;0.513700925323;0.786530091948;0.600909601774;0.488721804511;0.924915;0.335332;0.628608;0.785946
59;0.515440484238;0.750715;0.837529006533;0.843595648413;0.756237006237;0.843511;0.697391;0.615645;0.885785;0.617274;0.470331662539;0.775608526052;0.662397199975;0.466666666667;0.932599;0.313164;0.56701;0.828108
60;0.520001829232;0.758121;0.847054729961;0.848572035085;0.758208955224;0.758693;0.757552;0.757017;0.759226;0.706972;0.493998115666;0.782044302034;0.537733389423;0.480128893663;0.909543;0.364857;0.707474;0.704865
61;0.515356178142;0.759745;0.844361108602;0.846674795423;0.758217487333;0.788706;0.736065;0.709589;0.809901;0.678668;0.508543120582;0.787486347172;0.577310332901;0.495680345572;0.920446;0.347311;0.659021;0.761081
62;0.515007314723;0.762604;0.850663979302;0.851585757418;0.762344074844;0.787482;0.741689;0.719335;0.805873;0.682206;0.505949155521;0.785942463082;0.569410281418;0.491891891892;0.916755;0.348133;0.66701;0.745946
63;0.516564673196;0.762019;0.853278094823;0.852112067289;0.761496492595;0.77484;0.750341;0.738695;0.785343;0.694277;0.498378125988;0.784528698802;0.552311633144;0.490810810811;0.915546;0.357143;0.684536;0.735135
64;0.519623967008;0.762344;0.851348505953;0.853439884328;0.765592515593;0.807212;0.728912;0.689319;0.835369;0.661602;0.497697795657;0.786560044581;0.628346766778;0.490810810811;0.925926;0.337656;0.631443;0.788108
65;0.513679745539;0.751429;0.853948712767;0.855166935412;0.766783534606;0.841994;0.698788;0.619023;0.883836;0.619979;0.502085271137;0.783497910281;0.636129104806;0.480561555076;0.933333;0.31499;0.570103;0.829189
66;0.515220897849;0.762279;0.854580920258;0.855334819354;0.76627257373;0.814066;0.725153;0.679834;0.844725;0.660562;0.492009175876;0.783964614099;0.575508892127;0.474237644585;0.92354;0.335814;0.631959;0.780541
67;0.511553243306;0.764033;0.854829369525;0.855512867337;0.763674158763;0.768783;0.759448;0.755198;0.772869;0.708845;0.505925109664;0.785328085818;0.545353806217;0.474649406688;0.916136;0.370066;0.703866;0.72973
68;0.516494564418;0.753313;0.850687152905;0.852595990411;0.763735550071;0.841958;0.701166;0.623701;0.882926;0.619979;0.501618140204;0.783646837559;0.614586566675;0.475546305931;0.934433;0.315444;0.56933;0.832432
69;0.50854605111;0.764228;0.855448407847;0.857338570392;0.769180838634;0.81532;0.727385;0.683212;0.845244;0.661394;0.505612804482;0.788344106994;0.622463443314;0.48972972973;0.931114;0.339872;0.627062;0.805405
70;0.509365964054;0.765657;0.856013718666;0.855503623463;0.764094570018;0.783525;0.749908;0.734148;0.797167;0.690947;0.499926382102;0.784109501254;0.56122638015;0.470588235294;0.919146;0.356263;0.676804;0.75027
71;0.512075100141;0.739475;0.85145832441;0.851991035857;0.763995324068;0.854015;0.680935;0.577703;0.901247;0.598335;0.499592793314;0.786276260797;0.62994071177;0.484913793103;0.938005;0.305157;0.538144;0.850811
72;0.510630129025;0.765203;0.856064300822;0.856132358833;0.766112266112;0.783315;0.749267;0.733238;0.797167;0.692196;0.500569739056;0.783397464475;0.566105312847;0.483870967742;0.916696;0.356029;0.68067;0.740541
73;0.51512496415;0.767347;0.857656171512;0.858323367959;0.767931392931;0.81494;0.73225;0.691788;0.842905;0.663059;0.502365759723;0.785661744218;0.569828375557;0.480043149946;0.92548;0.338454;0.633763;0.785946
74;0.510750882169;0.768776;0.854083852286;0.855946569633;0.769580464995;0.794532;0.747162;0.725052;0.8125;0.690947;0.508956937167;0.79133059348;0.580776820992;0.495135135135;0.919734;0.356557;0.676289;0.752432
75;0.510915268023;0.765333;0.858871683513;0.859366017825;0.770049312224;0.829355;0.72215;0.668139;0.862526;0.64974;0.508973551292;0.786841738646;0.609517713107;0.477837837838;0.928934;0.331105;0.613144;0.803243
76;0.509142825264;0.767412;0.856524278824;0.857415526696;0.765614855214;0.800175;0.741097;0.712838;0.821985;0.678252;0.509807766636;0.78433240457;0.564908443963;0.48;0.920692;0.34712;0.658247;0.762162
77;0.507583227512;0.769036;0.8625302478;0.862007351336;0.77079002079;0.825806;0.729114;0.681913;0.856159;0.652862;0.509032514839;0.78773126219;0.60441847843;0.497297297297;0.925712;0.331672;0.619845;0.791351
78;0.506807300527;0.765073;0.85721279788;0.857378230409;0.768481226452;0.824221;0.724176;0.673857;0.856289;0.650156;0.503584218159;0.785009194762;0.582606746156;0.489795918367;0.924354;0.329268;0.617268;0.788108
79;0.509199480613;0.77053;0.85890801191;0.861118757591;0.770819799922;0.781503;0.76038;0.75104;0.790021;0.701145;0.51024936829;0.78842198384;0.544396866807;0.489200863931;0.91678;0.363588;0.692784;0.736216
80;0.510828893113;0.766242;0.856240073032;0.858369131466;0.768191268191;0.802748;0.737593;0.705951;0.826533;0.669095;0.500246637833;0.784177208136;0.568583876285;0.491891891892;0.917578;0.338827;0.648454;0.755676
81;0.50954475011;0.764293;0.855305740744;0.854950696301;0.764323762505;0.804036;0.733739;0.698934;0.829652;0.664932;0.497355541326;0.783804959599;0.58742271245;0.486515641855;0.924141;0.339126;0.637371;0.780541
82;0.505344072159;0.762279;0.85533755273;0.856067972508;0.767801455301;0.822496;0.721012;0.668919;0.855639;0.652237;0.515145742325;0.790148648649;0.615359636828;0.491995731057;0.924971;0.330916;0.619588;0.789189
83;0.50377633861;0.77157;0.863639373942;0.862137938992;0.77172924516;0.789714;0.755564;0.740255;0.802885;0.695317;0.506044748861;0.788629701867;0.545851419111;0.497840172786;0.91512;0.357784;0.68634;0.732973
84;0.510445146568;0.773454;0.864152128795;0.864136591125;0.777416839917;0.805398;0.747559;0.721154;0.825754;0.680957;0.504943892373;0.787899554193;0.579386180385;0.488673139159;0.919257;0.348455;0.663144;0.755676
85;0.506771361347;0.772934;0.864609738444;0.864206439355;0.773858921162;0.798324;0.751527;0.730379;0.815489;0.68949;0.511199981422;0.789519782669;0.564875761;0.493520518359;0.920423;0.355725;0.673711;0.755676
86;0.508121274435;0.769296;0.859551526741;0.860716661746;0.77079002079;0.823575;0.730611;0.685421;0.85317;0.65411;0.50991246422;0.79153078852;0.598588145586;0.489224137931;0.927525;0.333333;0.620103;0.796757
87;0.507120721697;0.774753;0.864607704924;0.864773346294;0.774428274428;0.783864;0.766209;0.758706;0.7908;0.703018;0.503925776284;0.785961270549;0.557333063819;0.495145631068;0.911992;0.362691;0.699742;0.716757
88;0.506423314096;0.773259;0.861992566532;0.862580024088;0.77053014553;0.794703;0.754724;0.736876;0.809641;0.695317;0.508655792546;0.786378239064;0.560193348973;0.483243243243;0.919736;0.360145;0.682216;0.75027
89;0.505192777119;0.765722;0.860584185626;0.861318383055;0.77172924516;0.829945;0.722428;0.668399;0.863046;0.64641;0.504438394294;0.787634438562;0.651865736453;0.500540540541;0.927815;0.328457;0.609536;0.801081
90;0.504288753053;0.77092;0.859697102874;0.861464892122;0.772248928154;0.777334;0.764796;0.759355;0.782484;0.704683;0.508755649432;0.78929005294;0.562774154193;0.497303128371;0.919536;0.368056;0.695103;0.744865
91;0.501088855862;0.7717;0.865655350157;0.865335297841;0.775165605923;0.817299;0.73756;0.699844;0.843555;0.666181;0.512790438459;0.786787963221;0.59243119065;0.493092454835;0.926217;0.340984;0.637371;0.787027
92;0.507584807833;0.769491;0.86614410142;0.86597374983;0.774197739379;0.819864;0.732824;0.690748;0.848233;0.658065;0.507178819732;0.786172889384;0.567522333713;0.489773950484;0.923193;0.33395;0.628866;0.780541
93;0.501699319256;0.775728;0.866488377903;0.866354259753;0.776406392101;0.781657;0.770043;0.765203;0.786253;0.712591;0.51710421409;0.791469768738;0.522416814594;0.492440604752;0.917195;0.374033;0.70799;0.731892
94;0.50564311554;0.770335;0.864807033875;0.864866941571;0.772538321642;0.744161;0.802794;0.823934;0.716736;0.75026;0.508541199411;0.790492894957;0.497159117684;0.484324324324;0.909535;0.410307;0.76701;0.68
95;0.50499204248;0.767672;0.866791114002;0.865296338501;0.773128898129;0.8274;0.726374;0.676455;0.858888;0.647867;0.504821312018;0.786009612705;0.569924302013;0.48972972973;0.925019;0.328104;0.61366;0.791351
96;0.500278206159;0.769296;0.863134948868;0.862434739096;0.77066008316;0.784645;0.755517;0.742334;0.796258;0.698231;0.514016680928;0.786777375313;0.534526224873;0.490810810811;0.91411;0.359701;0.691237;0.727568
97;0.499176999604;0.772349;0.865430588048;0.865079364945;0.775467775468;0.814337;0.740257;0.705561;0.839137;0.670552;0.516862101421;0.792915714684;0.569486613198;0.484324324324;0.927747;0.344811;0.64201;0.79027
98;0.501588706229;0.77079;0.867631299801;0.866145668998;0.775756788359;0.82881;0.730174;0.682562;0.859018;0.649532;0.496815304118;0.785064502647;0.562196902771;0.476806903991;0.925252;0.329285;0.615722;0.791351
99;0.498184457685;0.768451;0.868215124953;0.867769323765;0.777705599584;0.836263;0.7234;0.66762;0.869283;0.640167;0.515486423538;0.787375731402;0.594697936926;0.491891891892;0.926278;0.323839;0.60232;0.798919
0;0.627119323924;0.695166;0.75364777652;0.765865163438;0.694646569647;0.696751;0.693607;0.691138;0.699194;0.699688;0.444633287937;0.768940094734;0.554691938667;0.447567567568;0.910684;0.359086;0.696392;0.713513
1;0.600207513682;0.705691;0.766652408472;0.778425266345;0.704521829522;0.715023;0.697136;0.683992;0.727391;0.695734;0.460613142811;0.78038938423;0.563504195759;0.469174503657;0.920668;0.360953;0.681959;0.753514
2;0.588109680116;0.695621;0.76987199602;0.780026415023;0.705111572392;0.667557;0.734977;0.779366;0.611876;0.748595;0.45610865687;0.78027514628;0.531964063607;0.460079840319;0.901442;0.404198;0.773196;0.645405
3;0.58446757428;0.707186;0.765523350563;0.781575375914;0.712188149688;0.69615;0.719537;0.735317;0.679054;0.725494;0.45653352176;0.782296182781;0.566080103593;0.477319587629;0.910022;0.382878;0.732474;0.696216
4;0.58335921633;0.710174;0.778911180274;0.787386404188;0.712560072737;0.689825;0.73541;0.763773;0.656575;0.739646;0.469051401958;0.785840902758;0.557456429512;0.485010706638;0.909629;0.39787;0.75232;0.686486
5;0.581460128757;0.70816;0.785089072591;0.791222603353;0.716549753183;0.754205;0.676238;0.617594;0.798727;0.648699;0.481639920358;0.78861577041;0.586928876394;0.494066882416;0.931157;0.331418;0.610052;0.810811
6;0.5718147129;0.714072;0.784095640808;0.791610837609;0.716787752984;0.75444;0.684759;0.634745;0.793399;0.653902;0.45549023909;0.776763165227;0.627759008849;0.476241900648;0.924225;0.331661;0.622423;0.785946
7;0.569497242841;0.719205;0.791927926209;0.795912294869;0.716883116883;0.736076;0.704584;0.683472;0.754938;0.686993;0.490706521637;0.789307606576;0.60549391652;0.488648648649;0.924893;0.355898;0.666495;0.772973
8;0.56837251715;0.71875;0.795431370974;0.79823861067;0.722453222453;0.739644;0.701207;0.675156;0.762344;0.686785;0.507424669629;0.78974435776;0.592125227325;0.501077586207;0.924562;0.355578;0.666495;0.771892
9;0.566435808087;0.716216;0.7980945699;0.800678064732;0.716606029106;0.693443;0.745066;0.775078;0.657354;0.740271;0.506296560885;0.789845082196;0.519699302511;0.505945945946;0.909204;0.398364;0.753608;0.684324
10;0.561291191386;0.722128;0.795980448859;0.801134855607;0.724406383807;0.736347;0.709523;0.692048;0.752209;0.693861;0.492446419123;0.79150487601;0.614878393882;0.502159827214;0.923077;0.360572;0.67732;0.763243
11;0.561132015215;0.722843;0.800225675398;0.80422106004;0.723362785863;0.732008;0.714375;0.703093;0.742594;0.705307;0.501436042184;0.791640011145;0.586841795856;0.497297297297;0.923077;0.370312;0.692784;0.757838
12;0.56279371596;0.720439;0.795845507132;0.804163081113;0.722939808835;0.756308;0.693377;0.650468;0.790411;0.667014;0.490692739344;0.790890080802;0.64837590105;0.503783783784;0.926966;0.34192;0.637887;0.789189
13;0.558695380574;0.707186;0.799748477053;0.802901727103;0.721413721414;0.662059;0.787142;0.846414;0.567957;0.777732;0.50217451879;0.787784062413;0.52471429553;0.493003229279;0.894058;0.442199;0.822165;0.591351
14;0.559506017637;0.711798;0.796910784198;0.802864667189;0.721075185041;0.675344;0.767388;0.815748;0.607848;0.761915;0.483364874292;0.782923655614;0.539174829351;0.490322580645;0.896063;0.418949;0.79768;0.611892
15;0.554051437119;0.729145;0.800513601867;0.808382179257;0.7295997921;0.741874;0.717689;0.702833;0.755457;0.698439;0.486439389718;0.787024797994;0.588858493719;0.488648648649;0.920152;0.362971;0.686082;0.75027
16;0.551440367828;0.727781;0.80933131404;0.811097657921;0.727071966745;0.711766;0.746415;0.765593;0.689969;0.733819;0.49728594843;0.792046949011;0.554865524368;0.511351351351;0.9109;0.392073;0.743041;0.695135
17;0.5517458335;0.719984;0.804059390216;0.806751686555;0.721948051948;0.750518;0.696085;0.659044;0.780925;0.665973;0.497845280652;0.78847380886;0.6283839488;0.504864864865;0.926509;0.340973;0.636856;0.788108
18;0.551014438194;0.730574;0.81013749544;0.812641866026;0.730379417879;0.714493;0.749263;0.768061;0.693087;0.737149;0.492149572923;0.791548620786;0.551445143286;0.484946236559;0.91369;0.397077;0.744845;0.704865
19;0.555261184583;0.732718;0.814252787898;0.813788334302;0.731678794179;0.716881;0.751051;0.769231;0.696206;0.734235;0.508513940254;0.79106854277;0.589744689003;0.507027027027;0.906846;0.390411;0.74768;0.677838
20;0.548377532024;0.722713;0.808317010573;0.812843255845;0.733662465896;0.78434;0.683041;0.614345;0.831081;0.638502;0.500034162972;0.793155196434;0.646593761184;0.499461786868;0.934333;0.326347;0.594072;0.824865
21;0.547420392227;0.732718;0.810593209348;0.814990806102;0.734147609148;0.75615;0.713214;0.68698;0.778456;0.685952;0.493068185089;0.790276678741;0.579073421479;0.492988133765;0.92294;0.354146;0.666753;0.766486
22;0.54821426763;0.730249;0.81739923879;0.819409158266;0.735939732433;0.767512;0.702099;0.660603;0.799896;0.667014;0.509434954162;0.796073836723;0.627404181531;0.516059957173;0.928571;0.342657;0.636598;0.794595
23;0.542523704442;0.736227;0.822025564208;0.823483013626;0.740687865023;0.782298;0.703083;0.654626;0.817827;0.662227;0.511619526072;0.794957369741;0.581918012612;0.508108108108;0.9273;0.338725;0.631186;0.792432
24;0.542875678521;0.736876;0.81932658471;0.822234246481;0.73963882032;0.779516;0.705524;0.660603;0.81315;0.664724;0.493501492924;0.791410142101;0.613853701382;0.505920344456;0.925384;0.33957;0.636082;0.784865
25;0.543641989512;0.734213;0.823891075324;0.823937812215;0.7403221616;0.783457;0.699546;0.647349;0.821076;0.655151;0.509988206971;0.792518250209;0.627965148034;0.502702702703;0.926679;0.333636;0.622165;0.793514
26;0.544243678435;0.73941;0.819241594591;0.822320573287;0.738797246396;0.757945;0.72336;0.703482;0.775338;0.687825;0.500987896141;0.789635971023;0.591416526163;0.499462943072;0.919309;0.353838;0.672423;0.752432
